County,SecondDate,Cases_Change,Cases_Change%,Cases_Level_x,Transit_Change,Transit_Change%,Transit_Level,Cases_Level_y,Driving_Change,Driving_Change%,Driving_Level,Cases_Level,Walking_Change,Walking_Change%,Walking_Level,Table_Change,Table_Change%,Table_Level
2917,Queens,2021-06-04,21,0.38181818181818183,76,11.950000000000003,0.1356259221427761,100.06,76,27.75,0.21011584765654578,159.82,76,20.150000000000006,0.16240831788506493,144.22,12.129999999999995,0.2535535117056855,59.97
2918,Richmond,2021-06-04,21,1.4,36,5.739999999999995,0.058173710347623336,104.41,36,30.72999999999999,0.2156642571408519,173.22,36,26.810000000000002,0.1824678418294426,173.74,12.129999999999995,0.2535535117056855,59.97
2919,Suffolk,2021-06-04,-5,-0.11627906976744186,38,26.83999999999999,0.2644856129286558,128.32,38,26.669999999999987,0.17806115636266515,176.45,38,52.72,0.26567224349929447,251.16,12.129999999999995,0.2535535117056855,59.97
2920,Westchester,2021-06-04,20,2.2222222222222223,29,9.990000000000009,0.10232510498822094,107.62,29,28.409999999999997,0.20143221781055018,169.45,29,28.51000000000002,0.18852079613833247,179.74,12.129999999999995,0.2535535117056855,59.97
2921,Albany,2021-06-08,-4,-0.5714285714285714,3,-14.419999999999987,-0.14088910600879323,87.93,3,6.680000000000007,0.050221787835501144,139.69,3,2.7099999999999795,0.01739074632612449,158.54,-7.160000000000004,-0.1327154772937906,46.79
2922,Bronx,2021-06-08,-1,-0.014084507042253521,70,-3.3599999999999994,-0.035014589412255104,92.6,70,0.3699999999999761,0.0026319533361785184,140.95,70,-8.329999999999984,-0.061052477279390095,128.11,-7.160000000000004,-0.1327154772937906,46.79
2923,Erie,2021-06-08,-10,-0.38461538461538464,16,-4.439999999999998,-0.05461254612546123,76.86,16,4.610000000000014,0.0322219892360384,147.68,16,3.710000000000008,0.01869771192420123,202.13,-7.160000000000004,-0.1327154772937906,46.79
2924,Kings,2021-06-08,-1,-0.016666666666666666,59,-6.780000000000001,-0.062230380908673714,102.17,59,-1.9000000000000057,-0.013345508182903741,140.47,59,-11.41000000000001,-0.0835163226467575,125.21,-7.160000000000004,-0.1327154772937906,46.79
2925,Monroe,2021-06-08,-18,-0.4,27,-1.6000000000000014,-0.025340513145391215,61.54,27,1.2399999999999807,0.008446866485013492,148.04,27,-0.9499999999999886,-0.006102653048114529,154.72,-7.160000000000004,-0.1327154772937906,46.79
2926,Nassau,2021-06-08,-3,-0.1,27,-5.219999999999999,-0.0503715140403358,98.41,27,1.6099999999999852,0.011006289308176,147.89,27,-6.739999999999981,-0.040478049366404305,159.77,-7.160000000000004,-0.1327154772937906,46.79
2927,New York,2021-06-08,10,0.37037037037037035,37,-0.8500000000000085,-0.010950785879927963,76.77,37,1.5400000000000063,0.016041666666666732,97.54,37,-6.079999999999998,-0.07121105645350198,79.3,-7.160000000000004,-0.1327154772937906,46.79
2928,Onondaga,2021-06-08,-13,-0.5652173913043478,10,-5.400000000000006,-0.06369426751592364,79.38,10,0.7099999999999795,0.004884424876169369,146.07,10,-5.060000000000002,-0.045713253229740736,105.63,-7.160000000000004,-0.1327154772937906,46.79
2929,Queens,2021-06-08,16,0.36363636363636365,60,-4.019999999999996,-0.04242744063324534,90.73,60,0.8300000000000125,0.006057951974308536,137.84,60,-5.760000000000005,-0.04403333078510821,125.05,-7.160000000000004,-0.1327154772937906,46.79
2930,Richmond,2021-06-08,-6,-0.2857142857142857,15,-6.409999999999997,-0.06378109452736315,94.09,15,0.6100000000000136,0.0041950347293859686,146.02,15,3.0299999999999727,0.02120957580848364,145.89,-7.160000000000004,-0.1327154772937906,46.79
2931,Suffolk,2021-06-08,-7,-0.1794871794871795,32,-2.490000000000009,-0.021035735405930633,115.88,32,1.3900000000000148,0.009146542080673914,153.36,32,6.099999999999994,0.03029550533896198,207.45,-7.160000000000004,-0.1327154772937906,46.79
2932,Albany,2021-06-09,1,0.3333333333333333,4,6.299999999999997,0.07164790174002043,94.23,4,2.490000000000009,0.017825184336745716,142.18,4,5.8300000000000125,0.03677305411883444,164.37,7.719999999999999,0.16499251976918142,54.51
2933,Bronx,2021-06-09,-18,-0.2571428571428571,52,6.410000000000011,0.06922246220302387,99.01,52,4.210000000000008,0.029868747782901797,145.16,52,14.829999999999984,0.11575989384123006,142.94,7.719999999999999,0.16499251976918142,54.51
2934,Erie,2021-06-09,-3,-0.1875,13,-1.3199999999999932,-0.01717408274785315,75.54,13,6.930000000000007,0.046925785482123554,154.61,13,7.5800000000000125,0.037500618413892114,209.71,7.719999999999999,0.16499251976918142,54.51
2935,Kings,2021-06-09,-14,-0.23728813559322035,45,14.129999999999995,0.1382989135754135,116.3,45,8.75,0.062290880615077954,149.22,45,14.61,0.11668397092883954,139.82,7.719999999999999,0.16499251976918142,54.51
2936,Monroe,2021-06-09,-1,-0.037037037037037035,26,1.6799999999999997,0.02729931751706207,63.22,26,10.76000000000002,0.07268305863280208,158.8,26,22.28,0.14400206825232678,177.0,7.719999999999999,0.16499251976918142,54.51
2937,Nassau,2021-06-09,-8,-0.2962962962962963,19,3.9000000000000057,0.03963011889035673,102.31,19,8.440000000000026,0.05706944350530818,156.33,19,10.70999999999998,0.06703386117543957,170.48,7.719999999999999,0.16499251976918142,54.51
2938,New York,2021-06-09,-4,-0.10810810810810811,33,7.400000000000006,0.09639181972124536,84.17,33,7.219999999999999,0.07402091449661675,104.76,33,14.210000000000008,0.17919293820933177,93.51,7.719999999999999,0.16499251976918142,54.51
2939,Queens,2021-06-09,8,0.13333333333333333,68,5.939999999999998,0.0654689738785407,96.67,68,6.530000000000001,0.04737376668601277,144.37,68,12.11999999999999,0.09692123150739697,137.17,7.719999999999999,0.16499251976918142,54.51
2940,Richmond,2021-06-09,8,0.5333333333333333,23,6.719999999999999,0.07142097991284939,100.81,23,3.6499999999999773,0.024996575811532508,149.67,23,9.940000000000026,0.06813352525875678,155.83,7.719999999999999,0.16499251976918142,54.51
2941,Suffolk,2021-06-09,-6,-0.1875,26,-3.6400000000000006,-0.031411805315843984,112.24,26,6.679999999999978,0.0435576421491913,160.04,26,8.060000000000002,0.038852735598939515,215.51,7.719999999999999,0.16499251976918142,54.51
2942,Westchester,2021-06-09,7,0.3684210526315789,26,8.230000000000004,0.08781476739223222,101.95,26,9.799999999999983,0.06900436558231222,151.82,26,19.02000000000001,0.13305351521511027,161.97,7.719999999999999,0.16499251976918142,54.51
2943,Albany,2021-06-10,-1,-0.25,3,11.36,0.12055608617213201,105.59,3,4.650000000000006,0.03270502180334791,146.83,3,8.909999999999997,0.05420697207519618,173.28,12.32,0.22601357549073567,66.83
2944,Bronx,2021-06-10,37,0.7115384615384616,89,6.829999999999998,0.06898293101706897,105.84,89,18.97999999999999,0.13075227335354087,164.14,89,6.8300000000000125,0.047782286273961194,149.77,12.32,0.22601357549073567,66.83
2945,Erie,2021-06-10,6,0.46153846153846156,19,6.829999999999998,0.09041567381519722,82.37,19,5.179999999999978,0.03350365435612171,159.79,19,10.079999999999984,0.04806637737828422,219.79,12.32,0.22601357549073567,66.83
2946,Kings,2021-06-10,47,1.0444444444444445,92,4.439999999999998,0.038177128116938935,120.74,92,9.02000000000001,0.06044766117142481,158.24,92,10.969999999999999,0.07845801745100843,150.79,12.32,0.22601357549073567,66.83
2947,Monroe,2021-06-10,6,0.23076923076923078,32,-3.6599999999999966,-0.05789307181271744,59.56,32,5.539999999999992,0.03488664987405536,164.34,32,0.4900000000000091,0.0027683615819209554,177.49,12.32,0.22601357549073567,66.83
2948,Nassau,2021-06-10,24,1.263157894736842,43,2.719999999999999,0.02658586648421463,105.03,43,7.139999999999986,0.045672615620802055,163.47,43,6.090000000000003,0.035722665415298005,176.57,12.32,0.22601357549073567,66.83
2949,New York,2021-06-10,-1,-0.030303030303030304,32,9.590000000000003,0.1139360817393371,93.76,32,11.519999999999996,0.10996563573883157,116.28,32,14.39,0.1538872847823762,107.9,12.32,0.22601357549073567,66.83
2950,Onondaga,2021-06-10,6,0.6,16,-0.5800000000000125,-0.0069519357545249,82.85,16,6.030000000000001,0.03862908392056375,162.13,16,10.300000000000011,0.0863297292766743,129.61,12.32,0.22601357549073567,66.83
2951,Queens,2021-06-10,-19,-0.27941176470588236,49,5.060000000000002,0.05234302265439125,101.73,49,9.769999999999982,0.06767333933642711,154.14,49,2.7600000000000193,0.020121017715244,139.93,12.32,0.22601357549073567,66.83
2952,Richmond,2021-06-10,-6,-0.2608695652173913,17,4.009999999999991,0.03977779982144619,104.82,17,12.200000000000017,0.08151266118794694,161.87,17,5.899999999999977,0.03786177244433021,161.73,12.32,0.22601357549073567,66.83
2953,Suffolk,2021-06-10,8,0.3076923076923077,34,13.010000000000005,0.115912330719886,125.25,34,6.5,0.040614846288427896,166.54,34,14.580000000000013,0.06765347315669813,230.09,12.32,0.22601357549073567,66.83
2954,Westchester,2021-06-10,1,0.038461538461538464,27,3.6700000000000017,0.035998038254046114,105.62,27,10.450000000000017,0.06883151099986838,162.27,27,7.780000000000001,0.04803358646662963,169.75,12.32,0.22601357549073567,66.83
2955,Albany,2021-06-11,-1,-0.3333333333333333,2,-0.8800000000000097,-0.008334122549483944,104.71,2,17.25,0.1174828032418443,164.08,2,19.03,0.10982225300092337,192.31,-1.1199999999999903,-0.01675894059554078,65.71000000000001
2956,Bronx,2021-06-11,14,0.15730337078651685,103,0.22999999999998977,0.002173091458805648,106.07,103,9.590000000000003,0.05842573412940175,173.73,103,3.8400000000000034,0.025639313614208473,153.61,-1.1199999999999903,-0.01675894059554078,65.71000000000001
2957,Erie,2021-06-11,2,0.10526315789473684,21,0.6099999999999994,0.0074056088381692295,82.98,21,18.689999999999998,0.11696601789849176,178.48,21,47.77000000000001,0.21734382819964518,267.56,-1.1199999999999903,-0.01675894059554078,65.71000000000001
2958,Kings,2021-06-11,41,0.44565217391304346,133,9.790000000000006,0.08108331952956772,130.53,133,16.73999999999998,0.10578867542972686,174.98,133,16.580000000000013,0.10995424099741372,167.37,-1.1199999999999903,-0.01675894059554078,65.71000000000001
2959,Monroe,2021-06-11,-6,-0.1875,26,1.5899999999999963,0.02669576897246468,61.15,26,17.099999999999994,0.10405257393209197,181.44,26,28.039999999999992,0.15798073130880608,205.53,-1.1199999999999903,-0.01675894059554078,65.71000000000001
2960,Nassau,2021-06-11,-9,-0.20930232558139536,34,11.280000000000001,0.10739788631819482,116.31,34,17.710000000000008,0.10833792133113114,181.18,34,29.069999999999993,0.16463725434671797,205.64,-1.1199999999999903,-0.01675894059554078,65.71000000000001
2961,New York,2021-06-11,3,0.09375,35,11.009999999999991,0.11742747440273027,104.77,35,17.72,0.152390780873753,134.0,35,22.549999999999983,0.20898980537534737,130.45,-1.1199999999999903,-0.01675894059554078,65.71000000000001
2962,Onondaga,2021-06-11,-3,-0.1875,13,1.3500000000000085,0.016294508147254177,84.2,13,17.629999999999995,0.10873990008018254,179.76,13,19.19999999999999,0.14813671784584512,148.81,-1.1199999999999903,-0.01675894059554078,65.71000000000001
2963,Queens,2021-06-11,55,1.1224489795918366,104,5.579999999999998,0.05485107637864935,107.31,104,14.75,0.09569222784481642,168.89,104,14.079999999999984,0.10062173944114902,154.01,-1.1199999999999903,-0.01675894059554078,65.71000000000001
2964,Richmond,2021-06-11,24,1.411764705882353,41,8.580000000000013,0.08185460789925599,113.4,41,16.099999999999994,0.09946253166120958,177.97,41,10.27000000000001,0.06350089655598844,172.0,-1.1199999999999903,-0.01675894059554078,65.71000000000001
2965,Suffolk,2021-06-11,3,0.08823529411764706,37,16.05000000000001,0.12814371257485038,141.3,37,21.590000000000003,0.12963852527921224,188.13,37,48.21000000000001,0.20952670694076234,278.3,-1.1199999999999903,-0.01675894059554078,65.71000000000001
2966,Westchester,2021-06-11,-6,-0.2222222222222222,21,6.099999999999994,0.05775421321719366,111.72,21,15.560000000000002,0.09588956677143035,177.83,21,14.189999999999998,0.08359351988217967,183.94,-1.1199999999999903,-0.01675894059554078,65.71000000000001
2967,Albany,2021-06-15,1,0.5,3,9.650000000000006,0.10886732851985566,98.29,3,18.989999999999995,0.15069036660847482,145.01,3,34.97,0.2488613720466837,175.49,7.649999999999999,0.1462435480787612,59.96
2968,Bronx,2021-06-15,3,0.06666666666666667,48,9.36,0.09844341607067732,104.44,48,12.51000000000002,0.0929627703054174,147.08,48,14.199999999999989,0.10892911936176732,144.56,7.649999999999999,0.1462435480787612,59.96
2969,Erie,2021-06-15,-1,-0.125,7,11.329999999999998,0.14744924518479954,88.17,7,13.460000000000008,0.09512367491166084,154.96,7,36.19,0.193425975414217,223.29,7.649999999999999,0.1462435480787612,59.96
2970,Kings,2021-06-15,-19,-0.38,31,13.280000000000001,0.12313398238293928,121.13,31,15.25,0.11016398179585349,153.68,31,25.80000000000001,0.19735332364415217,156.53,7.649999999999999,0.1462435480787612,59.96
2971,Monroe,2021-06-15,-13,-0.43333333333333335,17,0.7800000000000011,0.012791079042308973,61.76,17,11.449999999999989,0.07914017141277294,156.13,17,15.560000000000002,0.10271305036636083,167.05,7.649999999999999,0.1462435480787612,59.96
2972,Nassau,2021-06-15,2,0.08695652173913043,25,5.8700000000000045,0.05730183522061699,108.31,25,16.390000000000015,0.11667971808927184,156.86,25,20.099999999999994,0.12789513871214045,177.26,7.649999999999999,0.1462435480787612,59.96
2973,New York,2021-06-15,-4,-0.125,28,12.650000000000006,0.160370182555781,91.53,28,14.530000000000001,0.15151199165797707,110.43,28,15.72999999999999,0.17400442477876094,106.13,7.649999999999999,0.1462435480787612,59.96
2974,Onondaga,2021-06-15,-12,-0.8,3,-5.590000000000003,-0.06723598749097912,77.55,3,3.3700000000000045,0.023058501539514227,149.52,3,-2.3299999999999983,-0.020257346548426345,112.69,7.649999999999999,0.1462435480787612,59.96
2975,Queens,2021-06-15,-1,-0.017543859649122806,56,8.549999999999997,0.08852764547525364,105.13,56,12.110000000000014,0.08993019456408743,146.77,56,16.960000000000008,0.13156465751299362,145.87,7.649999999999999,0.1462435480787612,59.96
2976,Richmond,2021-06-15,1,0.0625,17,9.260000000000005,0.09219434488251697,109.7,17,13.350000000000023,0.0971474312327174,150.77,17,18.890000000000015,0.13211637991327468,161.87,7.649999999999999,0.1462435480787612,59.96
2977,Suffolk,2021-06-15,9,0.47368421052631576,28,9.040000000000006,0.07870450983806379,123.9,28,12.299999999999983,0.08292321175756746,160.63,28,20.299999999999983,0.10233918128654962,218.66,7.649999999999999,0.1462435480787612,59.96
2978,Westchester,2021-06-15,-5,-0.4166666666666667,7,4.469999999999999,0.04421802354337718,105.56,7,21.919999999999987,0.15999999999999992,158.92,7,17.74000000000001,0.12060643143653552,164.83,7.649999999999999,0.1462435480787612,59.96
2979,Albany,2021-06-16,-2,-0.6666666666666666,1,-0.5300000000000011,-0.005392206735171443,97.76,1,0.5500000000000114,0.0037928418729743564,145.56,1,-0.3200000000000216,-0.001823465724542832,175.17,3.3500000000000014,0.05587058038692464,63.31
2980,Bronx,2021-06-16,-5,-0.10416666666666667,43,0.7400000000000091,0.0070854078896975215,105.18,43,8.189999999999998,0.05568398150666302,155.27,43,7.329999999999984,0.05070558937465401,151.89,3.3500000000000014,0.05587058038692464,63.31
2981,Erie,2021-06-16,-3,-0.42857142857142855,4,-5.710000000000008,-0.06476125666326424,82.46,4,6.049999999999983,0.03904233350542064,161.01,4,6.200000000000017,0.027766581575529657,229.49,3.3500000000000014,0.05587058038692464,63.31
2982,Kings,2021-06-16,-18,-0.5806451612903226,13,1.8900000000000006,0.01560307108065715,123.02,13,2.519999999999982,0.016397709526288273,156.2,13,-2.259999999999991,-0.014438126876637009,154.27,3.3500000000000014,0.05587058038692464,63.31
2983,Monroe,2021-06-16,-2,-0.11764705882352941,15,8.699999999999996,0.14086787564766834,70.46,15,6.340000000000003,0.04060718631909309,162.47,15,10.119999999999976,0.06058066447171491,177.17,3.3500000000000014,0.05587058038692464,63.31
2984,Nassau,2021-06-16,-1,-0.04,24,4.890000000000001,0.04514818576308744,113.2,24,6.179999999999978,0.03939818946831555,163.04,24,8.650000000000006,0.04879837526796799,185.91,3.3500000000000014,0.05587058038692464,63.31
2985,New York,2021-06-16,-1,-0.03571428571428571,27,1.3900000000000006,0.015186277723150886,92.92,27,3.1899999999999977,0.028887077786833266,113.62,27,3.5,0.03297842268915481,109.63,3.3500000000000014,0.05587058038692464,63.31
2986,Onondaga,2021-06-16,7,2.3333333333333335,10,0.29000000000000625,0.0037395228884591395,77.84,10,10.679999999999978,0.07142857142857129,160.2,10,16.99000000000001,0.15076759251042693,129.68,3.3500000000000014,0.05587058038692464,63.31
2987,Queens,2021-06-16,-17,-0.30357142857142855,39,0.7900000000000063,0.0075145058499001835,105.92,39,4.349999999999994,0.02963820944334669,151.12,39,2.319999999999993,0.01590457256461228,148.19,3.3500000000000014,0.05587058038692464,63.31
2988,Richmond,2021-06-16,-3,-0.17647058823529413,14,0.9299999999999926,0.00847766636280759,110.63,14,4.539999999999992,0.03011209126484043,155.31,14,3.1699999999999875,0.01958361648236231,165.04,3.3500000000000014,0.05587058038692464,63.31
2989,Suffolk,2021-06-16,6,0.21428571428571427,34,2.1400000000000006,0.017271993543179986,126.04,34,8.569999999999993,0.053352424827242693,169.2,34,14.550000000000011,0.06654166285557492,233.21,3.3500000000000014,0.05587058038692464,63.31
2990,Westchester,2021-06-16,9,1.2857142857142858,16,-0.769999999999996,-0.007294429708222774,104.79,16,-3.119999999999976,-0.019632519506669874,155.8,16,5.789999999999992,0.03512710064915362,170.62,3.3500000000000014,0.05587058038692464,63.31
2991,Albany,2021-06-17,2,2.0,3,7.539999999999992,0.077127659574468,105.3,3,6.900000000000006,0.047403132728771676,152.46,3,4.5400000000000205,0.025917679968031175,179.71,5.219999999999999,0.08245142947401672,68.53
2992,Bronx,2021-06-17,10,0.23255813953488372,53,2.6699999999999875,0.0253850541928122,107.85,53,7.590000000000003,0.048882591614606834,162.86,53,-0.11999999999997613,-0.0007900454276119306,151.77,5.219999999999999,0.08245142947401672,68.53
2993,Erie,2021-06-17,8,2.0,12,-3.269999999999996,-0.03965559058937662,79.19,12,8.600000000000023,0.053412831501149144,169.61,12,8.949999999999989,0.03899952067628214,238.44,5.219999999999999,0.08245142947401672,68.53
2994,Kings,2021-06-17,50,3.8461538461538463,63,6.1499999999999915,0.04999187124044864,129.17,63,12.530000000000001,0.08021766965428939,168.73,63,6.549999999999983,0.042458028132494864,160.82,5.219999999999999,0.08245142947401672,68.53
